Unnamed: 0.1,Unnamed: 0,Text,Sentiment,Timestamp,User,Platform,Hashtags,Retweets,Likes,Country,Year,Month,Day,Hour,Tokens,Stemmed_Text,Polarity,Predicted_Sentiment
609,613,Capturing the beauty of nature through photography. Every snapshot is a treasure. #NaturePhotography #SeniorPhotographer , Joy ,2023-06-17 15:00:00, PhotographySenior , Instagram , #NatureCapture #SeniorMoments ,35.0,70.0, USA,2023,6,17,15,"['capturing', 'beauty', 'nature', 'photography', 'every', 'snapshot', 'treasure', 'naturephotography', 'seniorphotographer']","['captur', 'beauti', 'natur', 'photographi', 'everi', 'snapshot', 'treasur', 'naturephotographi', 'seniorphotograph']",0.0,Neutral
610,614,"Reconnecting with old friends over a cup of tea. Friendship, the true essence of companionship. #OldFriends #Companionship ", Contentment ,2023-06-18 11:30:00, TeaTimeSenior , Twitter , #FriendshipGoals #SeniorBonding ,28.0,55.0, UK,2023,6,18,11,"['reconnecting', 'old', 'friends', 'cup', 'tea', 'friendship', 'true', 'essence', 'companionship', 'oldfriends', 'companionship']","['reconnect', 'old', 'friend', 'cup', 'tea', 'friendship', 'true', 'essenc', 'companionship', 'oldfriend', 'companionship']",0.22499999999999998,Positive
611,615,"Embarked on a road trip to revisit cherished places from the past. Nostalgia, the ultimate travel companion. #RoadTrip #NostalgiaTour ", Joy ,2023-06-19 16:30:00, RoadTripSenior , Facebook , #CherishedPlaces #SeniorTravel ,22.0,45.0, Canada,2023,6,19,16,"['embarked', 'road', 'trip', 'revisit', 'cherished', 'places', 'past', 'nostalgia', 'ultimate', 'travel', 'companion', 'roadtrip', 'nostalgiatour']","['embark', 'road', 'trip', 'revisit', 'cherish', 'place', 'past', 'nostalgia', 'ultim', 'travel', 'companion', 'roadtrip', 'nostalgiatour']",-0.125,Negative
612,616,"Joined a community choir, harmonizing with fellow voices. Music creates bonds that withstand time. #CommunityChoir #HarmonyInAging ", Joy ,2023-06-20 14:20:00, ChoirEnthusiast , Instagram , #MusicHarmony #SeniorVoices ,20.0,40.0, USA,2023,6,20,14,"['joined', 'community', 'choir', 'harmonizing', 'fellow', 'voices', 'music', 'creates', 'bonds', 'withstand', 'time', 'communitychoir', 'harmonyinaging']","['join', 'commun', 'choir', 'harmon', 'fellow', 'voic', 'music', 'creat', 'bond', 'withstand', 'time', 'communitychoir', 'harmonyinag']",0.0,Neutral
613,617,"Exploring the art of meditation, finding tranquility in the stillness of the mind. #MeditationJourney #TranquilMind ", Contentment ,2023-06-21 19:00:00, MeditationSenior , Twitter , #MindfulLiving #SeniorCalm ,18.0,35.0, UK,2023,6,21,19,"['exploring', 'art', 'meditation', 'finding', 'tranquility', 'stillness', 'mind', 'meditationjourney', 'tranquilmind']","['explor', 'art', 'medit', 'find', 'tranquil', 'still', 'mind', 'meditationjourney', 'tranquilmind']",0.0,Neutral
614,618,"Taking a stroll in the garden, appreciating the beauty of blooming flowers. Nature's wonders never cease. #GardenWalk #FloralBeauty ", Contentment ,2023-06-22 13:45:00, GardenEnthusiast , Facebook , #NatureWonders #SeniorGarden ,25.0,50.0, USA,2023,6,22,13,"['taking', 'stroll', 'garden', 'appreciating', 'beauty', 'blooming', 'flowers', 'nature', 'wonders', 'never', 'cease', 'gardenwalk', 'floralbeauty']","['take', 'stroll', 'garden', 'appreci', 'beauti', 'bloom', 'flower', 'natur', 'wonder', 'never', 'ceas', 'gardenwalk', 'floralbeauti']",0.0,Neutral
615,619,"Sipping on a favorite vintage wine, each sip telling a story of the years gone by. Cheers to a life well-lived. #WineLover #VintageCheers ", Contentment ,2023-06-23 18:45:00, WineConnoisseur , Instagram , #LifeWellLived #SeniorWine ,28.0,55.0, UK,2023,6,23,18,"['sipping', 'favorite', 'vintage', 'wine', 'sip', 'telling', 'story', 'years', 'gone', 'cheers', 'life', 'well', 'lived', 'winelover', 'vintagecheers']","['sip', 'favorit', 'vintag', 'wine', 'sip', 'tell', 'stori', 'year', 'gone', 'cheer', 'life', 'well', 'live', 'winelov', 'vintagech']",0.5,Positive
616,620,"Participated in a community art class, unleashing creativity in the golden years. Art has no age limit. #ArtClass #SeniorArtistry ", Joy ,2023-06-24 16:15:00, ArtisticSenior , Twitter , #CreativityAtAnyAge #SeniorCreativity ,22.0,45.0, Canada,2023,6,24,16,"['participated', 'community', 'art', 'class', 'unleashing', 'creativity', 'golden', 'years', 'art', 'age', 'limit', 'artclass', 'seniorartistry']","['particip', 'commun', 'art', 'class', 'unleash', 'creativ', 'golden', 'year', 'art', 'age', 'limit', 'artclass', 'seniorartistri']",0.3,Positive
617,621,"Embarking on a journey of writing a memoir, documenting a lifetime of experiences. Every story matters. #MemoirWriting #SeniorStories ", Gratitude ,2023-06-25 20:30:00, MemoiristSenior , Facebook , #LifetimeExperiences #SeniorMemoir ,35.0,70.0, USA,2023,6,25,20,"['embarking', 'journey', 'writing', 'memoir', 'documenting', 'lifetime', 'experiences', 'every', 'story', 'matters', 'memoirwriting', 'seniorstories']","['embark', 'journey', 'write', 'memoir', 'document', 'lifetim', 'experi', 'everi', 'stori', 'matter', 'memoirwrit', 'seniorstori']",0.0,Neutral
618,622,"Attended a lecture on history, always fascinated by the lessons from the past. Learning is a lifelong adventure. #HistoryLecture #SeniorLearning ", Curiosity ,2023-06-26 14:00:00, HistoryEnthusiast , Instagram , #LifetimeAdventure #SeniorCuriosity ,30.0,60.0, UK,2023,6,26,14,"['attended', 'lecture', 'history', 'always', 'fascinated', 'lessons', 'past', 'learning', 'lifelong', 'adventure', 'historylecture', 'seniorlearning']","['attend', 'lectur', 'histori', 'alway', 'fascin', 'lesson', 'past', 'learn', 'lifelong', 'adventur', 'historylectur', 'seniorlearn']",-0.175,Negative
619,623,"Rediscovered the joy of cooking traditional family recipes. The kitchen, a place of cherished memories. #FamilyRecipes #SeniorCooking ", Contentment ,2023-06-27 17:45:00, FamilyChefSenior , Twitter , #KitchenMemories #SeniorCulinary ,20.0,40.0, USA,2023,6,27,17,"['rediscovered', 'joy', 'cooking', 'traditional', 'family', 'recipes', 'kitchen', 'place', 'cherished', 'memories', 'familyrecipes', 'seniorcooking']","['rediscov', 'joy', 'cook', 'tradit', 'famili', 'recip', 'kitchen', 'place', 'cherish', 'memori', 'familyrecip', 'seniorcook']",0.4,Positive
620,624,"Joined a nature photography club, capturing the beauty of the great outdoors. Every click is a connection to nature. #NaturePhotography #SeniorPhotographer ", Joy ,2023-06-28 22:15:00, NaturePhotographySenior , Facebook , #OutdoorBeauty #SeniorClicks ,18.0,35.0, UK,2023,6,28,22,"['joined', 'nature', 'photography', 'club', 'capturing', 'beauty', 'great', 'outdoors', 'every', 'click', 'connection', 'nature', 'naturephotography', 'seniorphotographer']","['join', 'natur', 'photographi', 'club', 'captur', 'beauti', 'great', 'outdoor', 'everi', 'click', 'connect', 'natur', 'naturephotographi', 'seniorphotograph']",0.8,Positive
621,625,"Attended a jazz concert and swayed to the rhythm of timeless tunes. Music, a constant companion in the golden years. #JazzConcert #SeniorMusic ", Joy ,2023-06-29 16:30:00, JazzMusicLover , Instagram , #TimelessTunes #SeniorJazz ,25.0,50.0, USA,2023,6,29,16,"['attended', 'jazz', 'concert', 'swayed', 'rhythm', 'timeless', 'tunes', 'music', 'constant', 'companion', 'golden', 'years', 'jazzconcert', 'seniormusic']","['attend', 'jazz', 'concert', 'sway', 'rhythm', 'timeless', 'tune', 'music', 'constant', 'companion', 'golden', 'year', 'jazzconcert', 'seniormus']",0.15,Positive
622,626,"Joined a writing group, penning down thoughts and reflections. Writing, a journey into the depths of the soul. #WritingGroup #SeniorWriter ", Gratitude ,2023-06-30 19:30:00, SeniorWordsmith , Twitter , #SoulfulWriting #SeniorReflections ,28.0,55.0, UK,2023,6,30,19,"['joined', 'writing', 'group', 'penning', 'thoughts', 'reflections', 'writing', 'journey', 'depths', 'soul', 'writinggroup', 'seniorwriter']","['join', 'write', 'group', 'pen', 'thought', 'reflect', 'write', 'journey', 'depth', 'soul', 'writinggroup', 'seniorwrit']",-0.15555555555555556,Negative
623,627,"Embarked on a solo travel adventure, discovering the beauty of new places at my own pace. #SoloTravel #SeniorExplorer ", Excitement ,2023-07-01 14:00:00, SoloAdventurer , Instagram , #DiscoverNewPlaces #SeniorTravel ,30.0,60.0, USA,2023,7,1,14,"['embarked', 'solo', 'travel', 'adventure', 'discovering', 'beauty', 'new', 'places', 'pace', 'solotravel', 'seniorexplorer']","['embark', 'solo', 'travel', 'adventur', 'discov', 'beauti', 'new', 'place', 'pace', 'solotravel', 'seniorexplor']",0.36818181818181817,Positive
624,628,"Attended a vintage car show, reminiscing about the classics that once ruled the roads. Nostalgia in every rev. #VintageCars #ClassicRides ", Joy ,2023-07-02 18:30:00, CarEnthusiastSenior , Facebook , #RoadTripDownMemoryLane #SeniorCars ,22.0,45.0, UK,2023,7,2,18,"['attended', 'vintage', 'car', 'show', 'reminiscing', 'classics', 'ruled', 'roads', 'nostalgia', 'every', 'rev', 'vintagecars', 'classicrides']","['attend', 'vintag', 'car', 'show', 'reminisc', 'classic', 'rule', 'road', 'nostalgia', 'everi', 'rev', 'vintagecar', 'classicrid']",0.0,Neutral
625,629,"Started a community garden, growing not just plants but friendships too. Green thumbs unite! #CommunityGarden #SeniorGardener ", Joy ,2023-07-03 12:45:00, GreenThumbSenior , Twitter , #GardenFriends #SeniorGreenThumb ,28.0,55.0, Canada,2023,7,3,12,"['started', 'community', 'garden', 'growing', 'plants', 'friendships', 'green', 'thumbs', 'unite', 'communitygarden', 'seniorgardener']","['start', 'commun', 'garden', 'grow', 'plant', 'friendship', 'green', 'thumb', 'unit', 'communitygarden', 'seniorgarden']",-0.25,Negative
626,630,"Hosted a family dinner, where laughter echoed louder than the clinking of utensils. Family, the heart of happiness. #FamilyDinner #SeniorHost ", Contentment ,2023-07-04 17:00:00, FamilyHostSenior , Instagram , #HeartwarmingMoments #SeniorFamily ,35.0,70.0, USA,2023,7,4,17,"['hosted', 'family', 'dinner', 'where', 'laughter', 'echoed', 'louder', 'clinking', 'utensils', 'family', 'heart', 'happiness', 'familydinner', 'seniorhost']","['host', 'famili', 'dinner', 'where', 'laughter', 'echo', 'louder', 'clink', 'utensil', 'famili', 'heart', 'happi', 'familydinn', 'seniorhost']",0.7,Positive
627,631,"Enrolled in a dance class for seniors, moving to the rhythm of life. Age is just a number on the dance floor. #DanceClass #SeniorDancer ", Joy ,2023-07-05 20:15:00, DanceEnthusiastSenior , Twitter , #DanceLife #SeniorMoves ,18.0,35.0, UK,2023,7,5,20,"['enrolled', 'dance', 'class', 'seniors', 'moving', 'rhythm', 'life', 'age', 'number', 'dance', 'floor', 'danceclass', 'seniordancer']","['enrol', 'danc', 'class', 'senior', 'move', 'rhythm', 'life', 'age', 'number', 'danc', 'floor', 'danceclass', 'seniordanc']",0.0,Neutral
628,632,"Visited an art gallery, appreciating the brushstrokes that tell tales of creativity. Art, an eternal companion. #ArtGallery #SeniorArtLover ", Joy ,2023-07-06 14:30:00, ArtGalleryVisitor , Facebook , #CreativeExpressions #SeniorArt ,25.0,50.0, USA,2023,7,6,14,"['visited', 'art', 'gallery', 'appreciating', 'brushstrokes', 'tell', 'tales', 'creativity', 'art', 'eternal', 'companion', 'artgallery', 'seniorartlover']","['visit', 'art', 'galleri', 'appreci', 'brushstrok', 'tell', 'tale', 'creativ', 'art', 'etern', 'companion', 'artgalleri', 'seniorartlov']",0.0,Neutral
629,633,"Started a book club for seniors, where discussions are as lively as the characters in the novels. #BookClub #SeniorReaders ", Joy ,2023-07-07 19:45:00, SeniorBookClub , Instagram , #BookishTalks #SeniorBookworms ,22.0,45.0, UK,2023,7,7,19,"['started', 'book', 'club', 'seniors', 'where', 'discussions', 'lively', 'characters', 'novels', 'bookclub', 'seniorreaders']","['start', 'book', 'club', 'senior', 'where', 'discuss', 'live', 'charact', 'novel', 'bookclub', 'seniorread']",0.13636363636363635,Positive
630,634,"Hosted a picnic in the park, basking in the warmth of friendship and sunshine. Simple joys, timeless memories. #ParkPicnic #SeniorJoy ", Contentment ,2023-07-08 16:00:00, SeniorPicnicHost , Twitter , #FriendshipSunshine #SeniorMemories ,30.0,60.0, Canada,2023,7,8,16,"['hosted', 'picnic', 'park', 'basking', 'warmth', 'friendship', 'sunshine', 'simple', 'joys', 'timeless', 'memories', 'parkpicnic', 'seniorjoy']","['host', 'picnic', 'park', 'bask', 'warmth', 'friendship', 'sunshin', 'simpl', 'joy', 'timeless', 'memori', 'parkpicn', 'seniorjoy']",0.0,Neutral
631,635,"Participated in a local theater production, proving that the stage belongs to every age. #TheaterProduction #SeniorActor ", Joy ,2023-07-09 22:30:00, SeniorActor , Facebook , #StagePassion #SeniorTheater ,20.0,40.0, USA,2023,7,9,22,"['participated', 'local', 'theater', 'production', 'proving', 'stage', 'belongs', 'every', 'age', 'theaterproduction', 'senioractor']","['particip', 'local', 'theater', 'product', 'prove', 'stage', 'belong', 'everi', 'age', 'theaterproduct', 'senioractor']",0.0,Neutral
632,636,"Embarked on a hiking adventure, conquering trails and relishing the beauty of nature. Age is just a number on the mountaintop. #HikingAdventure #SeniorHiker ", Excitement ,2023-07-10 14:20:00, SeniorHikerExplorer , Instagram , #NatureTrailBlazer #SeniorExplorer ,28.0,55.0, UK,2023,7,10,14,"['embarked', 'hiking', 'adventure', 'conquering', 'trails', 'relishing', 'beauty', 'nature', 'age', 'number', 'mountaintop', 'hikingadventure', 'seniorhiker']","['embark', 'hike', 'adventur', 'conquer', 'trail', 'relish', 'beauti', 'natur', 'age', 'number', 'mountaintop', 'hikingadventur', 'seniorhik']",0.0,Neutral
633,637,Hosted a photography exhibition featuring snapshots of a life well-lived. Every photo has a story to tell. #PhotographyExhibition #SeniorPhotographer , Gratitude ,2023-07-11 18:45:00, SeniorPhotographerExhibitor , Twitter , #LifeInPictures #SeniorExhibition ,22.0,45.0, Canada,2023,7,11,18,"['hosted', 'photography', 'exhibition', 'featuring', 'snapshots', 'life', 'well', 'lived', 'every', 'photo', 'story', 'tell', 'photographyexhibition', 'seniorphotographer']","['host', 'photographi', 'exhibit', 'featur', 'snapshot', 'life', 'well', 'live', 'everi', 'photo', 'stori', 'tell', 'photographyexhibit', 'seniorphotograph']",0.0,Neutral
634,638,"Joined a seniors' cycling club, feeling the wind in my hair and the freedom of the open road. #CyclingClub #SeniorCyclist ", Excitement ,2023-07-12 13:45:00, SeniorCyclingEnthusiast , Facebook , #OpenRoadAdventures #SeniorCycling ,25.0,50.0, USA,2023,7,12,13,"['joined', 'seniors', 'cycling', 'club', 'feeling', 'wind', 'hair', 'freedom', 'open', 'road', 'cyclingclub', 'seniorcyclist']","['join', 'senior', 'cycl', 'club', 'feel', 'wind', 'hair', 'freedom', 'open', 'road', 'cyclingclub', 'seniorcyclist']",0.0,Neutral
635,639,"Attended a wine tasting event, savoring the richness of flavors that age like fine wine. Cheers to the golden years! #WineTasting #SeniorWineLover ", Joy ,2023-07-13 20:00:00, SeniorWineConnoisseur , Instagram , #AgedToPerfection #SeniorCheers ,35.0,70.0, UK,2023,7,13,20,"['attended', 'wine', 'tasting', 'event', 'savoring', 'richness', 'flavors', 'age', 'like', 'fine', 'wine', 'cheers', 'golden', 'years', 'winetasting', 'seniorwinelover']","['attend', 'wine', 'tast', 'event', 'savor', 'rich', 'flavor', 'age', 'like', 'fine', 'wine', 'cheer', 'golden', 'year', 'winetast', 'seniorwinelov']",0.39583333333333337,Positive
636,640,"Started learning ballroom dancing, gliding gracefully across the dance floor. Ageless elegance in every step. #BallroomDancing #SeniorDancer ", Joy ,2023-07-14 16:15:00, SeniorBallroomDancer , Twitter , #GracefulMoves #SeniorDance ,20.0,40.0, USA,2023,7,14,16,"['started', 'learning', 'ballroom', 'dancing', 'gliding', 'gracefully', 'across', 'dance', 'floor', 'ageless', 'elegance', 'every', 'step', 'ballroomdancing', 'seniordancer']","['start', 'learn', 'ballroom', 'danc', 'glide', 'grace', 'across', 'danc', 'floor', 'ageless', 'eleg', 'everi', 'step', 'ballroomdanc', 'seniordanc']",0.0,Neutral
637,641,"Organized a community painting event, turning blank canvases into a masterpiece of shared creativity. #PaintingEvent #SeniorArtist ", Joy ,2023-07-15 19:30:00, SeniorPaintingOrganizer , Facebook , #CommunityArt #SeniorCreativity ,28.0,55.0, Canada,2023,7,15,19,"['organized', 'community', 'painting', 'event', 'turning', 'blank', 'canvases', 'masterpiece', 'shared', 'creativity', 'paintingevent', 'seniorartist']","['organ', 'commun', 'paint', 'event', 'turn', 'blank', 'canvas', 'masterpiec', 'share', 'creativ', 'paintingev', 'seniorartist']",0.0,Neutral
638,642,"Hosted a 'memory lane' evening with old friends, reminiscing about the adventures that shaped our lives. #MemoryLane #SeniorReminiscing ", Gratitude ,2023-07-16 14:00:00, SeniorMemoriesHost , Instagram , #FriendshipAdventures #SeniorNostalgia ,30.0,60.0, USA,2023,7,16,14,"['hosted', 'memory', 'lane', 'evening', 'old', 'friends', 'reminiscing', 'adventures', 'shaped', 'lives', 'memorylane', 'seniorreminiscing']","['host', 'memori', 'lane', 'even', 'old', 'friend', 'reminisc', 'adventur', 'shape', 'live', 'memorylan', 'seniorreminisc']",0.1,Neutral
639,643,"Joined a seniors' astronomy club, stargazing and finding wonder in the vastness of the cosmos. #AstronomyClub #SeniorStargazer ", Curiosity ,2023-07-17 22:15:00, SeniorStargazer , Twitter , #CelestialWonders #SeniorAstronomy ,18.0,35.0, UK,2023,7,17,22,"['joined', 'seniors', 'astronomy', 'club', 'stargazing', 'finding', 'wonder', 'vastness', 'cosmos', 'astronomyclub', 'seniorstargazer']","['join', 'senior', 'astronomi', 'club', 'stargaz', 'find', 'wonder', 'vast', 'cosmo', 'astronomyclub', 'seniorstargaz']",0.0,Neutral
